age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_loss_max,bag_capital_loss_mean,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_has_capital_activity,bag_hours_mean,bag_hours_range,bag_hours_std,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_size,bag_size_bag,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,capital_activity_flag,capital_gain,capital_loss,capital_per_hour,capital_ratio,education_num,education_target_enc,education_tier,has_capital_gain,has_capital_loss,hours_per_week,interview_mode,interviewer_id,log_capital_gain,log_capital_loss,log_net_capital_asset,marital_status,native_country_target_enc,net_capital_asset,net_capital_clean,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth
33,1089,363,1950.0,30.0,0,0.0,0,0.0,46.166666666666664,10.833333333333334,5.0,1.7224014243685084,0,46.0,25.0,4.049691346263317,6,0,0.0,6,6,4,2,2,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,50,0,1052,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,57,1.0035770008935558,1,1,1961
53,2809,477,1947.3333333333333,30.0,0,0.0,0,0.0,43.833333333333336,9.5,5.0,3.0166206257996713,0,39.166666666666664,25.0,16.253204812179863,6,0,0.0,6,6,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1008,0.0,0.0,0.0,0,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,4,0,44,1.0035770008935558,1,0,1941
52,2704,468,1952.8333333333333,30.0,7688,1281.3333333333333,0,0.0,44.166666666666664,9.333333333333334,5.0,2.6583202716502514,1,45.833333333333336,25.0,19.600170067289383,6,7688,1281.3333333333333,6,6,6,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,20,0,1054,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,48,1.0035770008935558,0,0,1942
57,3249,342,1952.0,30.0,27828,5854.333333333333,0,0.0,39.833333333333336,11.333333333333334,5.0,2.8751811537130436,1,40.0,25.0,10.954451150103322,6,27828,5854.333333333333,6,6,6,4,3,0,0,0,0.0,0.0,6,0.8060977572265259,0,0,0,40,0,1459,0.0,0.0,0.0,6,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,4,0,36,1.0035770008935558,1,0,1937
33,1089,429,1956.6666666666667,21.0,14344,4781.333333333333,0,0.0,36.333333333333336,10.666666666666666,4.0,2.0816659994661326,1,36.666666666666664,14.0,10.408329997330664,3,14344,4781.333333333333,3,3,3,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,25,0,1192,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,0.9118460632926051,0,1,26,1.1158397685377472,0,0,1961
32,1024,352,1953.6666666666667,23.0,0,0.0,0,0.0,37.666666666666664,11.0,4.0,2.0,0,46.666666666666664,10.0,7.637626158259734,3,0,0.0,3,3,3,2,1,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,40,0,1387,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,1,34,1.0035770008935558,1,0,1962
22,484,220,1958.8333333333333,33.0,0,0.0,0,0.0,42.5,10.833333333333334,4.0,2.1369760566432805,0,36.666666666666664,50.0,8.16496580927726,6,0,0.0,6,6,4,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1406,0.0,0.0,0.0,4,1.04414817336935,0,0,0.917267735257638,0.9658512845670798,3,0,47,1.0035770008935558,1,0,1972
38,1444,494,1958.0,10.0,0,0.0,0,0.0,48.2,10.2,4.0,4.207136793592526,0,46.2,12.0,26.023066690918654,5,0,0.0,5,5,4,3,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,41,0,1056,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,1,37,1.0035770008935558,1,1,1956
30,900,330,1953.8,30.0,15024,6009.6,0,0.0,47.4,10.0,5.0,2.23606797749979,1,44.0,25.0,8.215838362577491,5,15024,6009.6,5,5,4,3,1,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,35,0,1487,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,52,1.0035770008935558,1,0,1964
27,729,243,1953.2,24.0,0,0.0,1887,377.4,40.0,11.6,4.0,2.9664793948382653,1,44.4,20.0,11.696153213770756,5,0,-377.4,5,5,4,2,2,1,0,1887,0.0,0.0,9,0.9838673729142733,1,0,1,40,0,1487,0.0,7.543273346705446,0.0,2,1.04414817336935,-1887,-1887,1.0089112159421618,1.0528559545142508,0,1,28,1.0035770008935558,1,0,1967
43,1849,430,1950.5,17.0,0,0.0,1408,234.66666666666666,47.5,10.666666666666666,8.0,1.6329931618554525,1,41.666666666666664,10.0,4.08248290463863,6,0,-234.66666666666666,6,6,4,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1500,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,65,1.0777521680001414,1,0,1951
77,5929,693,1935.3333333333333,33.0,0,0.0,0,0.0,49.0,9.0,9.0,0.0,0,38.333333333333336,40.0,2.886751345948128,3,0,0.0,3,3,3,1,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,35,0,1424,0.0,0.0,0.0,2,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,0,1,57,1.186144250090894,1,0,1917
22,484,198,1954.3333333333333,34.0,3471,578.5,0,0.0,39.0,10.0,4.0,1.5491933384829666,1,38.333333333333336,42.0,9.83192080250175,6,3471,578.5,6,6,5,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1020,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,5,0,35,1.0035770008935558,1,0,1972
34,1156,476,1951.5,30.0,27828,7142.0,0,0.0,51.0,10.333333333333334,5.0,4.501851470969102,1,45.5,25.0,8.093207028119323,6,27828,7142.0,6,6,4,3,2,1,27828,0,456.1967213114754,27828.0,14,1.2170465072387975,2,1,0,60,0,1206,10.233833921427351,0.0,10.233833921427351,0,1.04414817336935,27828,27828,1.1871085788033822,1.0528559545142508,1,1,60,1.0035770008935558,1,1,1960
32,1024,352,1951.3333333333333,34.0,0,0.0,1902,634.0,54.333333333333336,13.333333333333334,5.0,2.5166114784235836,1,46.666666666666664,15.0,11.547005383792515,3,0,-634.0,3,3,3,1,3,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,60,0,1044,0.0,0.0,0.0,2,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,0,1,55,1.0035770008935558,1,1,1962
29,841,377,1957.6,30.0,0,0.0,1902,750.0,46.0,11.6,5.0,1.9493588689617927,1,42.0,25.0,4.4721359549995805,5,0,-750.0,5,5,3,3,1,1,0,1902,0.0,0.0,13,1.121037667320979,2,0,1,50,0,1022,0.0,7.551186867296149,0.0,2,1.04414817336935,-1902,-1902,1.1555223960328442,1.0528559545142508,5,0,35,1.0035770008935558,1,1,1965
63,3969,819,1939.75,17.0,8614,3978.0,0,0.0,44.0,11.25,6.0,2.0615528128088303,1,39.75,15.0,0.5000000000000006,4,8614,3978.0,4,4,4,2,1,1,7298,0,178.0,7298.0,13,1.121037667320979,2,1,0,40,0,1498,8.895492631451633,0.0,8.895492631451633,2,1.04414817336935,7298,7298,1.0353847772695624,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1931
34,1156,272,1947.5,17.0,7298,1216.3333333333333,0,0.0,40.333333333333336,10.666666666666666,7.0,2.6583202716502514,1,47.333333333333336,6.0,8.524474568362947,6,7298,1216.3333333333333,6,6,3,2,3,0,0,0,0.0,0.0,8,0.9302186496362864,0,0,0,59,0,1005,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,43,1.0035770008935558,1,1,1960
45,2025,450,1950.8333333333333,45.0,0,0.0,1977,329.5,40.333333333333336,11.0,4.0,2.0,1,36.666666666666664,35.0,8.755950357709132,6,0,-329.5,6,6,5,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,35,0,1324,0.0,0.0,0.0,0,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,4,0,30,1.0777521680001414,1,0,1949
45,2025,675,1954.0,34.0,0,0.0,1902,380.4,51.8,11.0,1.0,2.9154759474226504,1,49.2,40.0,16.146206984923737,5,0,-380.4,5,5,4,2,3,0,0,0,0.0,0.0,15,1.275710722277246,2,0,0,55,0,1265,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,40,1.186144250090894,1,1,1949
37,1369,370,1964.4,22.0,0,0.0,0,0.0,49.6,10.4,2.0,1.5165750888103102,0,34.0,0.0,8.215838362577491,5,0,0.0,5,5,4,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1198,0.0,0.0,0.0,2,1.0682368109645173,0,0,0.917267735257638,1.0528559545142508,0,1,50,1.2113378085910274,1,0,1957
58,3364,522,1950.2,44.0,15024,3004.8,0,0.0,44.6,10.8,5.0,2.0493901531919194,1,42.0,25.0,4.47213595499958,5,15024,3004.8,5,5,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1478,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,53,1.1158397685377472,1,0,1936
67,4489,536,1930.5,20.0,9386,2346.5,0,0.0,37.5,10.75,1.0,2.6299556396765835,1,40.75,44.0,13.985111130532118,4,9386,2346.5,4,4,3,1,3,0,0,0,0.0,0.0,8,0.9302186496362864,0,0,0,20,0,1321,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,25,1.186144250090894,0,0,1927
50,2500,600,1957.5714285714287,31.0,7298,1485.857142857143,2559,365.57142857142856,41.285714285714285,9.142857142857142,0.0,2.6726124191242437,1,51.42857142857143,11.0,20.354009783964294,7,7298,1120.2857142857142,7,7,5,4,3,0,0,0,0.0,0.0,12,1.0125546432438972,1,0,0,40,0,1137,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.2113378085910274,1,0,1944
26,676,364,1969.4,47.0,13550,2710.0,0,0.0,44.4,11.2,9.0,3.03315017762062,1,34.6,36.0,16.14930339054908,5,13550,2710.0,5,5,4,2,1,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,48,0,1467,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,1,1,67,1.0035770008935558,1,1,1968
22,484,220,1946.6,3.0,15024,3004.8,0,0.0,40.8,9.8,1.0,1.4832396974191326,1,37.8,13.0,8.01249024960405,5,15024,3004.8,5,5,4,3,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,24,0,1047,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,0.9658512845670798,3,1,27,1.0035770008935558,0,0,1972
58,3364,348,1952.4,30.0,15024,4464.4,0,0.0,41.6,12.6,5.0,3.9115214431215897,1,49.0,25.0,7.416198487095664,5,15024,4464.4,5,5,3,2,5,0,0,0,0.0,0.0,6,0.8060977572265259,0,0,0,40,0,1080,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,45,1.2113378085910274,1,0,1936
47,2209,752,1945.5,45.0,991,247.75,0,0.0,37.5,11.0,3.0,4.396968652757639,1,39.5,6.0,19.0,4,991,247.75,4,4,3,3,2,0,0,0,0.0,0.0,16,1.3233321641437132,2,0,0,50,0,1035,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,38,1.0035770008935558,1,1,1947
52,2704,520,1948.3333333333333,11.0,7688,1281.3333333333333,1848,308.0,51.166666666666664,10.333333333333334,3.0,1.7511900715418263,1,45.166666666666664,20.0,5.49241901776136,6,7688,973.3333333333334,6,6,4,3,1,1,7688,0,187.5121951219512,7688.0,10,0.9939053399066965,1,1,0,40,0,1094,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,1.1871085788033822,1.0528559545142508,0,1,50,1.0035770008935558,1,0,1942
34,1156,340,1957.4,58.0,0,0.0,1740,348.0,38.4,10.8,5.0,2.588435821108957,1,45.0,40.0,5.0,5,0,-348.0,5,5,4,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1009,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1497711852353822,0.9118460632926051,0,1,18,1.0035770008935558,1,0,1960
36,1296,324,1955.25,30.0,5178,1294.5,0,0.0,39.75,9.75,5.0,2.217355782608345,1,40.0,25.0,0.0,4,5178,1294.5,4,4,4,2,1,1,5178,0,126.29268292682927,5178.0,9,0.9838673729142733,1,1,0,40,0,1266,8.552367266423891,0.0,8.552367266423891,2,1.04414817336935,5178,5178,0.9537323176926488,1.0528559545142508,0,1,32,1.0035770008935558,1,0,1958
54,2916,864,1954.8,30.0,15024,3004.8,0,0.0,40.6,12.6,5.0,3.0495901363953815,1,42.4,25.0,5.128352561983235,5,15024,3004.8,5,5,4,2,1,1,15024,0,326.60869565217394,15024.0,16,1.3233321641437132,2,1,0,45,0,1436,9.617470759403409,0.0,9.617470759403409,2,1.04414817336935,15024,15024,1.1555223960328442,1.0528559545142508,0,1,46,1.0035770008935558,1,1,1940
26,676,234,1953.5,35.0,0,0.0,0,0.0,52.25,10.25,6.0,2.5,0,45.0,50.0,7.0710678118654755,4,0,0.0,4,4,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,45,0,1239,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,50,1.0035770008935558,1,1,1968
40,1600,360,1957.0,15.0,0,0.0,0,0.0,38.666666666666664,10.333333333333334,4.0,2.3094010767585034,0,43.333333333333336,25.0,5.773502691896258,3,0,0.0,3,3,3,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1163,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,60,1.0035770008935558,1,0,1954
41,1681,369,1950.5,30.0,0,0.0,0,0.0,45.166666666666664,10.666666666666666,5.0,1.9663841605003505,0,40.0,25.0,18.439088914585778,6,0,0.0,6,6,6,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1255,0.0,0.0,0.0,5,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,1,42,1.0035770008935558,1,0,1953
57,3249,513,1942.75,30.0,0,0.0,1887,471.75,38.25,11.5,10.0,2.886751345948129,1,46.25,61.0,7.500000000000002,4,0,-471.75,4,4,3,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1380,0.0,0.0,0.0,5,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,4,0,29,1.0035770008935558,1,0,1937
23,529,299,1955.2,30.0,0,0.0,0,0.0,42.8,9.2,5.0,2.4899799195977463,0,39.0,25.0,14.747881203752625,5,0,0.0,5,5,5,3,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1395,0.0,0.0,0.0,4,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,1,1,25,1.0035770008935558,1,0,1971
59,3481,531,1954.7142857142858,28.0,15024,2146.285714285714,0,0.0,44.714285714285715,9.571428571428571,9.0,0.7867957924694431,1,47.42857142857143,30.0,19.415261547359616,7,15024,2146.285714285714,7,7,5,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,42,0,1161,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,27,1.0035770008935558,1,1,1935
49,2401,637,1950.4,30.0,7298,1459.6,0,0.0,51.0,11.8,6.0,2.7748873851023217,1,42.0,59.0,4.47213595499958,5,7298,1459.6,5,5,3,1,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1442,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,49,1.0035770008935558,1,0,1945
22,484,220,1957.0,19.0,0,0.0,1848,462.0,41.0,10.5,8.0,0.9999999999999998,1,53.5,32.0,13.527749258468683,4,0,-462.0,4,4,3,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,42,0,1395,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,1,1,30,1.0035770008935558,1,1,1972
30,900,300,1955.5714285714287,25.0,5178,739.7142857142857,0,0.0,45.142857142857146,9.571428571428571,4.0,2.5071326821120348,1,44.0,30.0,22.030282189144405,7,5178,739.7142857142857,7,7,5,3,4,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1309,0.0,0.0,0.0,2,1.04414817336935,0,0,0.7506999537578937,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1964
31,961,279,1955.6666666666667,34.0,2202,367.0,0,0.0,40.333333333333336,10.5,6.0,1.9748417658131499,1,40.833333333333336,30.0,2.0412414523193148,6,2202,367.0,6,6,4,3,3,1,2202,0,53.707317073170735,2202.0,9,0.9838673729142733,1,1,0,40,0,1428,7.697575346802343,0.0,7.697575346802343,0,1.04414817336935,2202,2202,1.0353847772695624,1.0528559545142508,1,1,26,1.0035770008935558,1,0,1963
47,2209,329,1938.6,13.0,7298,2829.4,0,0.0,48.2,10.4,14.0,2.5099800796022267,1,40.0,35.0,0.0,5,7298,2829.4,5,5,4,3,2,1,6849,0,167.0487804878049,6849.0,7,0.8248866576363352,0,1,0,40,0,1291,8.83200393125627,0.0,8.83200393125627,4,1.04414817336935,6849,6849,0.9537323176926488,0.9118460632926051,4,0,62,1.0035770008935558,1,0,1947
34,1156,442,1951.6,42.0,7688,1537.6,0,0.0,39.2,10.4,4.0,1.949358868961793,1,44.0,14.0,6.519202405202649,5,7688,1537.6,5,5,4,3,3,1,7688,0,137.28571428571428,7688.0,13,1.121037667320979,2,1,0,55,0,1045,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,1.1871085788033822,1.0528559545142508,0,1,43,1.186144250090894,1,1,1960
50,2500,700,1954.0,30.0,7688,1573.2857142857142,0,0.0,40.142857142857146,11.142857142857142,5.0,2.6095064302514777,1,45.285714285714285,25.0,14.738999126063316,7,7688,1573.2857142857142,7,7,6,4,4,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,55,0,1442,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,54,1.186144250090894,1,1,1944
24,576,312,1955.3333333333333,8.0,0,0.0,0,0.0,43.5,11.833333333333334,3.0,2.8577380332470415,0,43.333333333333336,5.0,6.055300708194983,6,0,0.0,6,6,5,2,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,35,0,1338,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,51,1.0035770008935558,1,0,1970
56,3136,504,1956.4285714285713,23.0,5013,716.1428571428571,0,0.0,40.714285714285715,10.142857142857142,1.0,1.3451854182690988,1,34.285714285714285,17.0,7.867957924694433,7,5013,716.1428571428571,7,7,5,4,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1175,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,0,1,40,1.0035770008935558,1,0,1938
27,729,243,1948.3333333333333,11.0,7688,1281.3333333333333,1848,308.0,51.166666666666664,10.333333333333334,3.0,1.7511900715418263,1,45.166666666666664,20.0,5.49241901776136,6,7688,973.3333333333334,6,6,4,3,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,45,0,1406,0.0,0.0,0.0,4,0.7591137522467994,0,0,1.0353847772695624,1.0528559545142508,3,0,65,1.0035770008935558,1,1,1967
28,784,280,1947.8,33.0,0,0.0,2174,434.8,46.0,11.8,4.0,2.4899799195977463,1,52.0,10.0,7.713624310270756,5,0,-434.8,5,5,2,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,52,0,1254,0.0,0.0,0.0,4,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,1,0,38,1.0035770008935558,1,1,1966
30,900,270,1956.7142857142858,24.0,7298,1042.5714285714287,0,0.0,42.57142857142857,10.714285714285714,3.0,1.9760470401187076,1,37.142857142857146,15.0,9.511897312113419,7,7298,1042.5714285714287,7,7,4,4,2,1,7298,0,178.0,7298.0,9,0.9838673729142733,1,1,0,40,0,1404,8.895492631451633,0.0,8.895492631451633,2,1.04414817336935,7298,7298,0.917267735257638,1.0528559545142508,5,0,56,1.0035770008935558,1,0,1964
19,361,190,1958.8333333333333,33.0,0,0.0,0,0.0,42.5,10.833333333333334,4.0,2.1369760566432805,0,36.666666666666664,50.0,8.16496580927726,6,0,0.0,6,6,4,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,20,0,1072,0.0,0.0,0.0,4,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,3,0,42,1.0035770008935558,0,0,1975
39,1521,273,1954.8,37.0,3942,788.4,1977,395.4,50.4,12.2,4.0,3.271085446759225,1,42.4,42.0,21.709444949145983,5,3942,393.0,5,5,5,1,3,0,0,0,0.0,0.0,7,0.8248866576363352,0,0,0,40,0,1001,0.0,0.0,0.0,2,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,0,1,55,1.0777521680001414,1,0,1955
59,3481,767,1949.4,41.0,99999,21459.4,0,0.0,47.4,11.0,4.0,2.5495097567963922,1,41.6,35.0,3.577708763999663,5,99999,21459.4,5,5,4,1,2,1,99999,0,1960.764705882353,99999.0,13,1.121037667320979,2,1,0,40,0,1207,11.512925464970229,0.0,11.512925464970229,2,1.04414817336935,99999,99999,0.9681661417192828,1.0528559545142508,0,1,55,1.0035770008935558,1,0,1935
53,2809,742,1956.8333333333333,30.0,0,0.0,1887,314.5,40.0,10.833333333333334,5.0,2.4832774042918904,1,39.166666666666664,25.0,4.915960401250875,6,0,-314.5,6,6,4,3,1,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1372,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,1,0,29,1.0035770008935558,1,0,1941
47,2209,564,1940.4,18.0,5178,1035.6,0,0.0,47.0,9.8,5.0,1.3038404810405297,1,33.6,45.0,8.763560920082659,5,5178,1035.6,5,5,4,2,2,0,0,0,0.0,0.0,12,1.0125546432438972,1,0,0,40,0,1339,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0594645689164577,1.0528559545142508,0,1,49,1.0777521680001414,1,0,1947
34,1156,340,1950.25,41.0,0,0.0,0,0.0,40.5,9.5,2.0,0.5773502691896257,0,42.0,15.0,4.0,4,0,0.0,4,4,4,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1355,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,0,1960
49,2401,637,1951.142857142857,26.0,4386,1212.4285714285713,0,0.0,42.42857142857143,10.857142857142858,6.0,2.3401261667248794,1,40.285714285714285,10.0,15.882005390947809,7,4386,1212.4285714285713,7,7,3,4,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,7,0,1323,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,5,0,45,1.1158397685377472,0,0,1945
90,8100,1260,1942.75,21.0,20051,5012.75,2415,603.75,44.25,13.0,5.0,2.70801280154532,1,36.75,27.0,24.26760529320243,4,20051,4409.0,4,4,2,3,4,1,20051,0,328.7049180327869,20051.0,14,1.2170465072387975,2,1,0,60,0,1304,9.906084178383393,0.0,9.906084178383393,2,1.04414817336935,20051,20051,1.1871085788033822,1.0528559545142508,0,1,53,1.0777521680001414,1,1,1904
41,1681,328,1964.4,53.0,0,0.0,0,0.0,55.2,9.2,5.0,2.588435821108957,0,32.4,26.0,13.64917579929279,5,0,0.0,5,5,5,3,2,0,0,0,0.0,0.0,8,0.9302186496362864,0,0,0,40,0,1156,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,60,1.0035770008935558,1,0,1953
25,625,325,1956.5,31.0,0,0.0,0,0.0,50.5,10.5,1.0,1.7320508075688772,0,48.75,10.0,10.307764064044154,4,0,0.0,4,4,2,3,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1304,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,1,0,47,1.0035770008935558,1,0,1969
55,3025,715,1945.5,34.0,0,0.0,1579,394.75,36.75,12.5,11.0,2.5166114784235836,1,40.0,61.0,4.08248290463863,4,0,-394.75,4,4,4,2,2,1,0,1579,0.0,0.0,13,1.121037667320979,2,0,1,35,0,1342,0.0,7.365180126021013,0.0,2,0.9919176356944598,-1579,-1579,1.1871085788033822,0.9358787864215786,0,1,43,1.0035770008935558,1,0,1939
37,1369,333,1957.0,47.0,99999,26233.25,0,0.0,55.25,10.25,6.0,1.8929694486000914,1,45.5,10.0,12.151817422372124,4,99999,26233.25,4,4,3,3,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1154,0.0,0.0,0.0,0,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,1,1,52,1.0035770008935558,1,0,1957
40,1600,400,1949.7142857142858,48.0,15024,2146.285714285714,0,0.0,41.714285714285715,9.714285714285714,10.0,2.751622897751175,1,36.0,50.0,9.591663046625438,7,15024,2146.285714285714,7,7,5,4,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1040,0.0,0.0,0.0,2,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,0,1,57,1.0035770008935558,1,0,1954
56,3136,504,1956.2,20.0,0,0.0,1977,395.4,34.6,11.4,1.0,3.049590136395381,1,42.0,10.0,2.7386127875258306,5,0,-395.4,5,5,3,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1005,0.0,0.0,0.0,6,1.04414817336935,0,0,0.917267735257638,0.9118460632926051,1,0,34,1.0035770008935558,1,0,1938
49,2401,637,1953.3333333333333,40.0,0,0.0,0,0.0,38.333333333333336,11.666666666666666,8.0,2.309401076758503,0,40.0,33.0,0.0,3,0,0.0,3,3,2,3,3,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1018,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1555223960328442,1.0528559545142508,4,0,41,1.0777521680001414,1,0,1945
27,729,297,1954.0,10.0,15024,4257.333333333333,1485,247.5,50.333333333333336,10.333333333333334,7.0,1.5055453054181618,1,47.5,0.0,11.726039399558575,6,15024,4009.8333333333335,6,6,3,4,2,1,10520,0,159.3939393939394,10520.0,11,1.043616212670264,1,1,0,65,0,1040,9.261128538808288,0.0,9.261128538808288,4,1.0740492370052457,10520,10520,1.1871085788033822,1.0528559545142508,1,1,70,1.0035770008935558,1,1,1967
53,2809,530,1951.2,30.0,3103,620.6,1887,377.4,42.2,10.8,5.0,1.3038404810405295,1,50.0,25.0,10.0,5,3103,243.2,5,5,5,2,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,60,0,1124,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0594645689164577,1.0528559545142508,0,1,57,1.2113378085910274,1,1,1941
